2017-01-05	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-05	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-05	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-05	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-05	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-05	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-05	고병원성조류인플루엔자	H5N8	혹고니	헝가리	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-05	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-05	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-05	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-05	아프리카돼지열병	-	멧돼지	라트비아	9
2017-01-05	아프리카돼지열병	-	멧돼지	라트비아	8
2017-01-05	고병원성조류인플루엔자	H5N8	혹고니	헝가리	1
2017-01-05	고병원성조류인플루엔자	H5N8	홍부리황새	헝가리	None
2017-01-06	고병원성조류인플루엔자	H5N6	검은머리흰죽지	일본	1
2017-01-06	뉴캣슬병	-	고양이	이스라엘	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	폴란드	1
2017-01-06	고병원성조류인플루엔자	H5N8	오리과	독일	1
2017-01-06	저병원성조류인플루엔자	H5N1	고양이	프랑스	1
2017-01-06	아프리카돼지열병	-	돼지	우크라이나	1
2017-01-06	고병원성조류인플루엔자	H5N8	혹고니	프랑스	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	독일	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	체코	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	신세계나사구더기증	-	개	미국	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	블루텅	8	소	프랑스	1
2017-01-06	고병원성조류인플루엔자	H5N2	고양이	대만	1
2017-01-06	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-06	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-06	고병원성조류인플루엔자	H5	집참새	불가리아	1
2017-01-06	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-06	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-06	고병원성조류인플루엔자	H5N8	혹고니	헝가리	1
2017-01-06	양두·산양두	-	면양	몽골	1
2017-01-06	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-06	럼피스킨병	-	소	나미비아	1
2017-01-06	고병원성조류인플루엔자	H5N8	고양이	이란	1
2017-01-06	고병원성조류인플루엔자	H5N8	혹고니	슬로베니아	1
2017-01-07	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-07	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-07	아프리카돼지열병	-	돼지	우크라이나	1
2017-01-07	고병원성조류인플루엔자	H5N8	고양이	루마니아	1
2017-01-07	고병원성조류인플루엔자	H5N8	고양이	그리스	1
2017-01-07	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-07	고병원성조류인플루엔자	H5N8	비둘기	프랑스	1
2017-01-07	저병원성조류인플루엔자	H5N3	고양이	독일	1
2017-01-07	고병원성조류인플루엔자	H5N8	흰꼬리수리	덴마크	1
2017-01-07	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-07	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-07	고병원성조류인플루엔자	H5N8	고양이	이란	1
2017-01-07	고병원성조류인플루엔자	H5N1	고양이	니제르	1
2017-01-08	고병원성조류인플루엔자	H5N6	큰고니	일본	1
2017-01-08	뉴캣슬병	-	고양이	이스라엘	1
2017-01-08	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-08	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-08	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-08	아프리카돼지열병	-	돼지	우크라이나	1
2017-01-08	고병원성조류인플루엔자	H5N8	고양이	체코	1
2017-01-08	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-08	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-08	고병원성조류인플루엔자	H5	고양이	러시아	1
2017-01-08	양두·산양두	-	면양	몽골	1
2017-01-08	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-08	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-08	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-09	구제역	SAT 2	소	짐바브웨	1
2017-01-09	고병원성조류인플루엔자	H5N6	흰죽지속	일본	1
2017-01-09	뉴캣슬병	-	고양이	이스라엘	1
2017-01-09	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-09	고병원성조류인플루엔자	H5N8	오리과	독일	1
2017-01-09	고병원성조류인플루엔자	H5N8	고양이	폴란드	1
2017-01-09	양두·산양두	-	벌(벌집)	그리스	1
2017-01-09	고병원성조류인플루엔자	H5N8	고양이	체코	1
2017-01-09	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	블루텅	8	소	프랑스	1
2017-01-09	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-09	고병원성조류인플루엔자	H5N8	혹고니	슬로바키아	1
2017-01-09	고병원성조류인플루엔자	H5N8	혹고니	슬로바키아	1
2017-01-09	고병원성조류인플루엔자	H5N8	혹고니	슬로바키아	1
2017-01-09	고병원성조류인플루엔자	H5N2	고양이	대만	1
2017-01-09	양두·산양두	-	면양	몽골	1
2017-01-09	양두·산양두	-	면양	몽골	1
2017-01-09	양두·산양두	-	면양	몽골	1
2017-01-09	고병원성조류인플루엔자	H5N1	고양이	나이지리아	1
2017-01-09	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-09	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-09	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-09	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-09	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-09	고병원성조류인플루엔자	H5	고양이	불가리아	1
